Epoch,Actor_Loss,Critic_Loss,Regularization_Loss,Reward,External_Reward,Internal_Reward,Entropy
284,0.005117534,0.0011767162,0.13512832,-0.14883271,-0.013704386,0.13512832,-3.1862326
285,-0.0021302404,0.0010070073,0.13129173,-0.15629631,-0.025004579,0.13129173,-3.1862326
286,-0.0016573603,0.00032816784,0.13517164,-0.15526697,-0.020095296,0.13517167,-3.1862326
287,-0.0017557777,0.00019943359,0.13667308,-0.15893984,-0.02226675,0.13667306,-3.1862326
288,0.0008900308,0.0005250725,0.13615978,-0.15060984,-0.014450071,0.13615978,-3.1862326
289,0.0024877277,0.00035781876,0.14463723,-0.15712765,-0.012490423,0.14463721,-3.1862326
290,0.003653003,0.00081081333,0.12767226,-0.14468712,-0.017014865,0.12767224,-3.1862326
291,0.002906107,0.0003843205,0.13689531,-0.16416626,-0.027270949,0.1368953,-3.1862326
292,0.0014882643,0.00020422733,0.12559535,-0.16241696,-0.03682161,0.12559535,-3.1862326
293,0.00248993,0.00022245686,0.14913219,-0.15904745,-0.009915265,0.14913216,-3.1862326
294,0.002832879,0.00026330157,0.14135686,-0.16666918,-0.025312327,0.14135686,-3.1862326
295,-0.0057401173,0.00051071687,0.12176403,-0.14647546,-0.02471143,0.12176403,-3.1862326
296,0.0035363745,0.0008418069,0.13281603,-0.15525135,-0.022435311,0.13281605,-3.1862326
297,0.0029511992,0.00095225865,0.12041659,-0.16720429,-0.04678771,0.12041658,-3.1862326
298,0.00488967,0.00044243317,0.13506381,-0.17065346,-0.03558966,0.1350638,-3.1862326
299,-0.003651379,0.0012840955,0.122494094,-0.14820197,-0.025707882,0.122494094,-3.1862326
300,-0.00028551137,0.0007813196,0.13601531,-0.15099818,-0.01498287,0.13601531,-3.1862326
